cod;nome;período;valor
11;RO;2018;323
33;RJ;2018;4448
35;SP;2018;1571
22;PI;2018;488
28;SE;2018;1045
31;MG;2018;2265
32;ES;2018;887
12;AC;2018;322
25;PB;2018;1085
14;RR;2018;282
50;MS;2018;320
42;SC;2018;157
52;GO;2018;1929
17;TO;2018;430
16;AP;2018;377
41;PR;2018;607
27;AL;2018;1120
29;BA;2018;5717
23;CE;2018;4051
43;RS;2018;619
15;PA;2018;3827
24;RN;2018;1509
53;DF;2018;372
13;AM;2018;1300
51;MT;2018;695
41;PR;2019;542
14;RR;2019;148
16;AP;2019;330
43;RS;2019;463
35;SP;2019;1535
13;AM;2019;1284
28;SE;2019;884
17;TO;2019;337
50;MS;2019;280
33;RJ;2019;2435
12;AC;2019;252
21;MA;2019;1402
51;MT;2019;639
26;PE;2019;2749
32;ES;2019;802
52;GO;2019;1627
25;PB;2019;800
27;AL;2019;993
22;PI;2019;454
31;MG;2019;1938
53;DF;2019;339
24;RN;2019;1110
29;BA;2019;5264
11;RO;2019;295
23;CE;2019;2036
15;PA;2019;2887
42;SC;2019;163
25;PB;2020;929
41;PR;2020;692
24;RN;2020;1169
35;SP;2020;1505
15;PA;2020;2381
32;ES;2020;865
22;PI;2020;521
17;TO;2020;370
53;DF;2020;306
27;AL;2020;1165
29;BA;2020;6124
12;AC;2020;232
28;SE;2020;891
14;RR;2020;150
50;MS;2020;278
31;MG;2020;1789
42;SC;2020;168
11;RO;2020;311
33;RJ;2020;3387
13;AM;2020;1093
21;MA;2020;1736
16;AP;2020;345
51;MT;2020;689
52;GO;2020;1594
23;CE;2020;3457
43;RS;2020;474
26;PE;2020;3040
25;PB;2021;927
42;SC;2021;161
50;MS;2021;346
21;MA;2021;1644
31;MG;2021;1688
13;AM;2021;1505
35;SP;2021;1373
52;GO;2021;1304
33;RJ;2021;3312
15;PA;2021;2425
22;PI;2021;611
41;PR;2021;848
29;BA;2021;6302
43;RS;2021;411
53;DF;2021;277
24;RN;2021;996
27;AL;2021;979
16;AP;2021;428
23;CE;2021;2906
11;RO;2021;359
14;RR;2021;181
28;SE;2021;707
12;AC;2021;158
32;ES;2021;874
17;TO;2021;333
51;MT;2021;610
26;PE;2021;2641
53;DF;2022;243
42;SC;2022;137
25;PB;2022;841
35;SP;2022;1415
32;ES;2022;844
13;AM;2022;1461
17;TO;2022;351
23;CE;2022;2536
11;RO;2022;414
14;RR;2022;153
31;MG;2022;1801
26;PE;2022;2658
27;AL;2022;1029
28;SE;2022;696
51;MT;2022;737
52;GO;2022;1235
16;AP;2022;328
41;PR;2022;978
29;BA;2022;5891
21;MA;2022;1625
33;RJ;2022;2652
15;PA;2022;2444
43;RS;2022;434
12;AC;2022;185
22;PI;2022;631
50;MS;2022;302
24;RN;2022;972
53;DF;2023;233
42;SC;2023;167
31;MG;2023;1865
35;SP;2023;1395
29;BA;2023;5675
28;SE;2023;617
52;GO;2023;1128
43;RS;2023;457
27;AL;2023;1090
32;ES;2023;826
41;PR;2023;817
50;MS;2023;348
33;RJ;2023;2969
51;MT;2023;780
11;RO;2023;406
12;AC;2023;174
13;AM;2023;1266
14;RR;2023;123
15;PA;2023;2120
16;AP;2023;493
17;TO;2023;334
21;MA;2023;1635
22;PI;2023;596
23;CE;2023;2493
24;RN;2023;804
25;PB;2023;847
26;PE;2023;2866
