cod;nome;período;valor
28;SE;2013;48
52;GO;2013;191
13;AM;2013;71
17;TO;2013;31
15;PA;2013;190
53;DF;2013;66
50;MS;2014;44
14;RR;2014;10
13;AM;2014;64
31;MG;2014;259
42;SC;2014;21
33;RJ;2014;283
25;PB;2014;98
12;AC;2014;16
51;MT;2014;76
17;TO;2014;29
35;SP;2014;227
27;AL;2014;118
29;BA;2014;323
24;RN;2014;71
11;RO;2014;38
28;SE;2014;65
52;GO;2014;212
22;PI;2014;51
43;RS;2014;51
32;ES;2014;110
21;MA;2014;129
15;PA;2014;221
23;CE;2014;145
26;PE;2014;203
53;DF;2014;46
16;AP;2014;19
41;PR;2014;63
50;MS;2015;38
16;AP;2015;13
14;RR;2015;10
17;TO;2015;39
13;AM;2015;96
21;MA;2015;115
12;AC;2015;14
43;RS;2015;55
22;PI;2015;56
42;SC;2015;18
23;CE;2015;154
41;PR;2015;49
24;RN;2015;76
35;SP;2015;201
25;PB;2015;84
33;RJ;2015;233
26;PE;2015;198
32;ES;2015;107
31;MG;2015;267
51;MT;2015;88
29;BA;2015;331
52;GO;2015;176
28;SE;2015;64
53;DF;2015;45
27;AL;2015;90
11;RO;2015;49
15;PA;2015;236
21;MA;2016;133
11;RO;2016;34
32;ES;2016;81
27;AL;2016;91
35;SP;2016;200
17;TO;2016;30
52;GO;2016;180
53;DF;2016;53
33;RJ;2016;276
22;PI;2016;43
51;MT;2016;77
25;PB;2016;88
12;AC;2016;19
14;RR;2016;10
43;RS;2016;50
29;BA;2016;379
28;SE;2016;54
31;MG;2016;247
15;PA;2016;274
26;PE;2016;238
13;AM;2016;93
16;AP;2016;15
23;CE;2016;149
24;RN;2016;74
42;SC;2016;27
41;PR;2016;44
50;MS;2016;46
26;PE;2017;257
22;PI;2017;39
11;RO;2017;40
14;RR;2017;16
32;ES;2017;116
43;RS;2017;61
52;GO;2017;190
53;DF;2017;34
24;RN;2017;129
17;TO;2017;30
25;PB;2017;76
16;AP;2017;23
21;MA;2017;113
29;BA;2017;417
42;SC;2017;23
13;AM;2017;98
27;AL;2017;104
23;CE;2017;325
51;MT;2017;70
33;RJ;2017;260
15;PA;2017;286
12;AC;2017;24
28;SE;2017;64
41;PR;2017;33
31;MG;2017;261
50;MS;2017;33
35;SP;2017;166
17;TO;2018;36
15;PA;2018;282
28;SE;2018;34
53;DF;2018;35
25;PB;2018;71
42;SC;2018;17
33;RJ;2018;242
41;PR;2018;63
35;SP;2018;176
26;PE;2018;189
22;PI;2018;43
32;ES;2018;76
14;RR;2018;26
43;RS;2018;54
50;MS;2018;38
11;RO;2018;28
31;MG;2018;241
12;AC;2018;28
23;CE;2018;426
51;MT;2018;71
24;RN;2018;85
29;BA;2018;369
16;AP;2018;12
21;MA;2018;109
27;AL;2018;55
13;AM;2018;110
52;GO;2018;154
26;PE;2019;158
31;MG;2019;207
41;PR;2019;57
52;GO;2019;115
12;AC;2019;25
29;BA;2019;358
23;CE;2019;199
13;AM;2019;93
11;RO;2019;31
53;DF;2019;36
21;MA;2019;93
25;PB;2019;53
17;TO;2019;32
14;RR;2019;19
16;AP;2019;17
32;ES;2019;73
43;RS;2019;52
42;SC;2019;26
15;PA;2019;204
33;RJ;2019;131
27;AL;2019;89
22;PI;2019;35
28;SE;2019;50
51;MT;2019;56
50;MS;2019;26
35;SP;2019;149
24;RN;2019;84
14;RR;2020;15
11;RO;2020;39
23;CE;2020;295
31;MG;2020;166
17;TO;2020;29
22;PI;2020;41
21;MA;2020;123
42;SC;2020;18
27;AL;2020;88
16;AP;2020;21
12;AC;2020;21
15;PA;2020;166
51;MT;2020;79
33;RJ;2020;196
35;SP;2020;146
41;PR;2020;52
29;BA;2020;387
28;SE;2020;37
24;RN;2020;66
25;PB;2020;75
53;DF;2020;20
52;GO;2020;93
43;RS;2020;49
32;ES;2020;78
26;PE;2020;181
13;AM;2020;66
50;MS;2020;38
41;PR;2021;73
35;SP;2021;131
23;CE;2021;299
25;PB;2021;63
33;RJ;2021;179
42;SC;2021;11
22;PI;2021;53
26;PE;2021;195
32;ES;2021;88
43;RS;2021;45
50;MS;2021;42
31;MG;2021;159
21;MA;2021;110
12;AC;2021;26
51;MT;2021;62
29;BA;2021;401
17;TO;2021;22
52;GO;2021;95
28;SE;2021;34
13;AM;2021;111
16;AP;2021;18
53;DF;2021;27
27;AL;2021;65
11;RO;2021;36
15;PA;2021;185
14;RR;2021;12
24;RN;2021;59
22;PI;2022;60
53;DF;2022;26
27;AL;2022;72
35;SP;2022;159
17;TO;2022;25
29;BA;2022;368
51;MT;2022;84
12;AC;2022;16
14;RR;2022;13
11;RO;2022;46
23;CE;2022;245
31;MG;2022;166
50;MS;2022;41
21;MA;2022;114
43;RS;2022;57
41;PR;2022;70
15;PA;2022;175
32;ES;2022;72
26;PE;2022;184
42;SC;2022;16
33;RJ;2022;161
24;RN;2022;57
25;PB;2022;65
16;AP;2022;16
13;AM;2022;91
28;SE;2022;32
52;GO;2022;95
29;BA;2023;411
50;MS;2023;27
31;MG;2023;202
53;DF;2023;31
28;SE;2023;37
43;RS;2023;50
52;GO;2023;88
35;SP;2023;170
33;RJ;2023;205
32;ES;2023;75
42;SC;2023;19
27;AL;2023;71
41;PR;2023;76
51;MT;2023;75
11;RO;2023;40
12;AC;2023;15
13;AM;2023;107
14;RR;2023;15
15;PA;2023;171
16;AP;2023;15
17;TO;2023;23
21;MA;2023;111
22;PI;2023;61
23;CE;2023;218
24;RN;2023;54
25;PB;2023;55
26;PE;2023;240
